#z x_HI x_HeI x_HeII [all fractions are volume weighted]
12.9982 9.8253e-01 7.7624e-02 1.3143e-03
12.9839 9.8236e-01 7.7611e-02 1.3269e-03
12.9696 9.8219e-01 7.7598e-02 1.3397e-03
12.9553 9.8202e-01 7.7585e-02 1.3526e-03
12.9410 9.8184e-01 7.7572e-02 1.3656e-03
12.9268 9.8167e-01 7.7559e-02 1.3788e-03
12.9232 9.8163e-01 7.7555e-02 1.3820e-03
12.9197 9.8160e-01 7.7552e-02 1.3851e-03
12.9125 9.8149e-01 7.7543e-02 1.3939e-03
12.8983 9.8124e-01 7.7525e-02 1.4117e-03
12.8841 9.8107e-01 7.7513e-02 1.4238e-03
12.8699 9.8090e-01 7.7500e-02 1.4371e-03
12.8628 9.8081e-01 7.7493e-02 1.4439e-03
12.8557 9.8072e-01 7.7485e-02 1.4516e-03
12.8416 9.8047e-01 7.7467e-02 1.4696e-03
12.8274 9.8029e-01 7.7454e-02 1.4830e-03
12.8133 9.8011e-01 7.7439e-02 1.4969e-03
12.8062 9.8002e-01 7.7432e-02 1.5040e-03
12.8027 9.7998e-01 7.7429e-02 1.5075e-03
12.7991 9.7993e-01 7.7425e-02 1.5116e-03
12.7850 9.7965e-01 7.7404e-02 1.5320e-03
12.7709 9.7947e-01 7.7390e-02 1.5456e-03
12.7568 9.7928e-01 7.7376e-02 1.5598e-03
12.7498 9.7919e-01 7.7369e-02 1.5672e-03
12.7428 9.7909e-01 7.7360e-02 1.5753e-03
12.7287 9.7883e-01 7.7341e-02 1.5945e-03
12.7147 9.7863e-01 7.7327e-02 1.6088e-03
12.7007 9.7844e-01 7.7312e-02 1.6237e-03
12.6866 9.7823e-01 7.7296e-02 1.6389e-03
12.6726 9.7803e-01 7.7281e-02 1.6544e-03
12.6587 9.7782e-01 7.7265e-02 1.6699e-03
12.6447 9.7762e-01 7.7249e-02 1.6854e-03
